time,place,status,tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,days_since_last
1387732760351,"14 km NE of McKinley Park, Alaska",reviewed,0,19,earthquake,1.1," Alaska",-148.6819,63.8056,96.2,2013-12-22 17:19:20.351000+00:00,5.0
1388004304484,"21 km NW of Kaktovik, Alaska",reviewed,1,246,earthquake,4.0," Alaska",-144.082,70.2483,12.8,2013-12-25 20:45:04.484000+00:00,3.0
1388241780038,"56 km SE of Pedro Bay, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-153.4264,59.4102,107.6,2013-12-28 14:43:00.038000+00:00,2.0
1389256100564,"62 km S of Glacier View, Alaska",reviewed,0,19,ice quake,1.1," Alaska",-147.6724,61.2452,0.0,2014-01-09 08:28:20.564000+00:00,11.0
1389659890100,"83 km S of Unalaska, Alaska",reviewed,0,138,earthquake,3.0," Alaska",-166.646,53.127,15.5,2014-01-14 00:38:10.100000+00:00,4.0
1389747354857,"39 km NW of Stevens Village, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-149.6307,66.2848,10.0,2014-01-15 00:55:54.857000+00:00,1.0
1389857589690,"196 km WSW of Adak, Alaska",reviewed,1,465,earthquake,5.5," Alaska",-179.2252,51.1701,27.0,2014-01-16 07:33:09.690000+00:00,1.0
1390316223930,"7 km ENE of Willow, Alaska",reviewed,1,244,earthquake,3.9," Alaska",-149.9037,61.762,44.0,2014-01-21 14:57:03.930000+00:00,5.0
1390452311970,"68 km SSE of Sand Point, Alaska",reviewed,0,138,earthquake,3.0," Alaska",-160.131,54.755,6.2,2014-01-23 04:45:11.970000+00:00,1.0
1390844341903,"45 km ENE of Pedro Bay, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-153.3647,59.9483,142.9,2014-01-27 17:39:01.903000+00:00,4.0
1391752346310,"45 km E of Clear, Alaska, Alaska",reviewed,0,4,earthquake,0.5," Alaska",-148.2395,64.2738,11.0,2014-02-07 05:52:26.310000+00:00,10.0
1393325123381,"42 km SW of Akhiok, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-154.6916,56.6966,14.7,2014-02-25 10:45:23.381000+00:00,18.0
1393343789483,"49 km SW of Karluk, Alaska",reviewed,1,340,earthquake,4.7," Alaska",-154.9259,57.2066,59.9,2014-02-25 15:56:29.483000+00:00,0.0
1393449220110,"210 km WNW of Nikolski, Alaska",reviewed,1,572,earthquake,6.1," Alaska",-171.821,53.6047,265.0,2014-02-26 21:13:40.110000+00:00,1.0
1393752270210,"190 km S of False Pass, Alaska",reviewed,0,211,earthquake,3.7," Alaska",-163.277,53.143,20.0,2014-03-02 09:24:30.210000+00:00,3.0
1393989199760,"22 km ESE of Susitna North, Alaska",reviewed,1,323,earthquake,4.4," Alaska",-149.4579,62.0812,38.4,2014-03-05 03:13:19.760000+00:00,2.0
1394076259350,"232 km ESE of Attu Station, Alaska",reviewed,1,385,earthquake,5.0," Alaska",176.1379,51.8006,43.75,2014-03-06 03:24:19.350000+00:00,1.0
1394613815697,"71 km W of Nanwalek, Alaska",reviewed,1,329,earthquake,4.6," Alaska",-153.1693,59.2884,85.9,2014-03-12 08:43:35.697000+00:00,6.0
1395713562013,"23 km WNW of Anchor Point, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-152.2385,59.8241,91.6,2014-03-25 02:12:42.013000+00:00,12.0
1395769068470,"85 km NNW of Adak, Alaska",reviewed,1,416,earthquake,5.2," Alaska",-177.1562,52.5754,210.82,2014-03-25 17:37:48.470000+00:00,0.0
1395905311924,"25 km W of Red Dog Mine, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-163.4785,68.0197,14.5,2014-03-27 07:28:31.924000+00:00,1.0
1396006748860,"202 km WSW of Yakutat, Alaska",reviewed,1,271,earthquake,4.2," Alaska",-142.7608,58.6095,22.31,2014-03-28 11:39:08.860000+00:00,1.0
1396143174497,"27 km NNE of Skwentna, Alaska",reviewed,1,441,earthquake,5.0," Alaska",-151.2219,62.2194,82.3,2014-03-30 01:32:54.497000+00:00,1.0
1396210419544,"75 km SE of Unalaska, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-165.6466,53.4445,25.6,2014-03-30 20:13:39.544000+00:00,0.0
1396511980661,"62 km SSE of Cantwell, Alaska",reviewed,0,6,earthquake,0.6," Alaska",-148.6446,62.848,15.9,2014-04-03 07:59:40.661000+00:00,3.0
1396757863478,"7 km NNW of Cantwell, Alaska",reviewed,0,6,earthquake,0.6," Alaska",-149.0178,63.4491,12.6,2014-04-06 04:17:43.478000+00:00,2.0
1396803304270,"54 km NE of Pedro Bay, Alaska",reviewed,1,246,earthquake,4.0," Alaska",-153.344,60.0875,156.1,2014-04-06 16:55:04.270000+00:00,0.0
1396856908810,"148 km W of Attu Station, Alaska",reviewed,1,432,earthquake,5.3," Alaska",171.011,53.0987,24.56,2014-04-07 07:48:28.810000+00:00,0.0
1397382646034,"34 km WSW of Cantwell, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-149.6185,63.3125,97.4,2014-04-13 09:50:46.034000+00:00,6.0
1397602859626,"16 km S of Eureka Roadhouse, Alaska",reviewed,0,19,earthquake,1.1," Alaska",-147.1585,61.7868,34.3,2014-04-15 23:00:59.626000+00:00,2.0
1397679863770,"50 km N of Chase, Alaska",reviewed,1,500,earthquake,5.1," Alaska",-149.9118,62.8937,83.0,2014-04-16 20:24:23.770000+00:00,0.0
1397846658152,"22 km NE of Noatak, Alaska",reviewed,1,500,earthquake,5.7," Alaska",-162.5599,67.7025,20.5,2014-04-18 18:44:18.152000+00:00,1.0
1397847406594,"18 km NE of Noatak, Alaska",reviewed,1,500,earthquake,5.7," Alaska",-162.694,67.7023,26.9,2014-04-18 18:56:46.594000+00:00,0.0
1397897341465,"23 km ENE of Noatak, Alaska",reviewed,1,385,earthquake,5.0," Alaska",-162.478,67.6795,18.0,2014-04-19 08:49:01.465000+00:00,0.0
1397907066185,"26 km ENE of Noatak, Alaska",reviewed,1,326,earthquake,4.6," Alaska",-162.3922,67.6595,9.7,2014-04-19 11:31:06.185000+00:00,0.0
1398018503778,"34 km ENE of Noatak, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-162.2381,67.714,17.4,2014-04-20 18:28:23.778000+00:00,1.0
1398088935840,"45 km E of Adak, Alaska",reviewed,1,449,earthquake,5.4," Alaska",-175.9782,51.844,54.15,2014-04-21 14:02:15.840000+00:00,0.0
1398114647352,"53 km W of Tyonek, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-152.1259,61.0197,93.4,2014-04-21 21:10:47.352000+00:00,0.0
1398408003783,"6 km E of Brevig Mission, Alaska",reviewed,1,298,earthquake,4.4," Alaska",-166.354,65.334,0.2,2014-04-25 06:40:03.783000+00:00,3.0
1398651823789,"34 km SW of Skwentna, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-151.817,61.7554,89.9,2014-04-28 02:23:43.789000+00:00,2.0
1398737821767,"51 km WSW of Sand Point, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-161.274,55.2088,14.7,2014-04-29 02:17:01.767000+00:00,0.0
1399110667592,"25 km ENE of Noatak, Alaska",reviewed,1,369,earthquake,4.9," Alaska",-162.4639,67.6985,26.8,2014-05-03 09:51:07.592000+00:00,4.0
1399265984304,"21 km NNW of Moose Pass, Alaska",reviewed,1,496,earthquake,4.5," Alaska",-149.5602,60.6519,38.2,2014-05-05 04:59:44.304000+00:00,1.0
1399291154176,"24 km NE of Noatak, Alaska",reviewed,1,326,earthquake,4.6," Alaska",-162.5959,67.7418,29.0,2014-05-05 11:59:14.176000+00:00,0.0
1399291955384,"19 km NE of Noatak, Alaska",reviewed,1,312,earthquake,4.5," Alaska",-162.6594,67.7069,22.4,2014-05-05 12:12:35.384000+00:00,0.0
1399658940850,"39 km NW of Mosquito Lake, Alaska",reviewed,1,273,earthquake,4.2," Alaska",-136.5988,59.7682,15.44,2014-05-09 18:09:00.850000+00:00,4.0
1399731370095,"23 km WNW of Happy Valley, Alaska",reviewed,1,842,earthquake,5.8," Alaska",-152.126,60.0101,89.1,2014-05-10 14:16:10.095000+00:00,0.0
1399867999452,"34 km ENE of Noatak, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-162.2201,67.6902,9.5,2014-05-12 04:13:19.452000+00:00,1.0
1400207237569,"30 km ENE of Noatak, Alaska",reviewed,1,234,earthquake,3.9," Alaska",-162.3026,67.6772,4.0,2014-05-16 02:27:17.569000+00:00,3.0
1400569090485,"53 km SSE of Cantwell, Alaska",reviewed,0,1,earthquake,0.3," Alaska",-148.6591,62.9321,8.6,2014-05-20 06:58:10.485000+00:00,4.0
1401104849880,"103 km SE of Akutan, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-164.4922,53.5909,46.5,2014-05-26 11:47:29.880000+00:00,6.0
1401336083698,"16 km W of Cohoe, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-151.5943,60.3907,65.0,2014-05-29 04:01:23.698000+00:00,2.0
1401431252504,"29 km ENE of Noatak, Alaska",reviewed,1,340,earthquake,4.7," Alaska",-162.2899,67.6478,14.9,2014-05-30 06:27:32.504000+00:00,1.0
1401883136661,"63 km SW of Covenant Life, Alaska",reviewed,1,536,earthquake,5.2," Alaska",-136.7282,58.9804,8.1,2014-06-04 11:58:56.661000+00:00,5.0
1401946681090,"145 km ESE of McCarthy, Alaska",reviewed,1,400,earthquake,5.1," Alaska",-140.2548,61.1822,11.51,2014-06-05 05:38:01.090000+00:00,0.0
1401947068860,"144 km ESE of McCarthy, Alaska",reviewed,1,400,earthquake,5.1," Alaska",-140.2787,61.1732,10.0,2014-06-05 05:44:28.860000+00:00,0.0
1402302234893,"65 km ENE of Pedro Bay, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-153.0703,60.0635,107.7,2014-06-09 08:23:54.893000+00:00,4.0
1402437886102,"47 km SW of Cantwell, Alaska",reviewed,0,8,earthquake,0.7," Alaska",-149.6735,63.1233,90.0,2014-06-10 22:04:46.102000+00:00,1.0
1402542019717,"46 km W of McKinley Park, Alaska",reviewed,0,199,earthquake,3.6," Alaska",-149.8358,63.6671,136.6,2014-06-12 03:00:19.717000+00:00,1.0
1402920067670,"29 km ENE of Noatak, Alaska",reviewed,1,502,earthquake,5.7," Alaska",-162.3165,67.6691,15.3,2014-06-16 12:01:07.670000+00:00,4.0
1403044107321,"60 km ESE of Pedro Bay, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-153.0839,59.6123,98.2,2014-06-17 22:28:27.321000+00:00,1.0
1403226382529,"34 km SSW of Cantwell, Alaska",reviewed,1,272,earthquake,4.2," Alaska",-149.3107,63.1331,82.1,2014-06-20 01:06:22.529000+00:00,2.0
1403266606370,"207 km ESE of Atka, Alaska",reviewed,1,449,earthquake,5.4," Alaska",-171.254,51.769,41.9,2014-06-20 12:16:46.370000+00:00,0.0
1403351675030,"111 km SSE of Unalaska, Alaska",reviewed,0,234,earthquake,3.9," Alaska",-166.116,52.9079,29.14,2014-06-21 11:54:35.030000+00:00,0.0
1403579735490,"248 km ESE of Attu Station, Alaska",reviewed,1,611,earthquake,6.3," Alaska",176.6981,52.2045,4.0,2014-06-24 03:15:35.490000+00:00,2.0
1403878443797,"26 km SW of Susitna, Alaska",reviewed,1,258,earthquake,4.0," Alaska",-150.9215,61.405,73.7,2014-06-27 14:14:03.797000+00:00,3.0
1404025123942,"21 km ENE of Cantwell, Alaska",reviewed,1,287,earthquake,4.2," Alaska",-148.5584,63.4649,7.5,2014-06-29 06:58:43.942000+00:00,1.0
1404206616838,"54 km S of Akutan, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-165.6749,53.6431,47.6,2014-07-01 09:23:36.838000+00:00,2.0
1404889020998,"14 km SSW of Kokhanok, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-154.8792,59.3187,0.5,2014-07-09 06:57:00.998000+00:00,7.0
1405163731650,"143 km ESE of McCarthy, Alaska",reviewed,1,340,earthquake,4.7," Alaska",-140.3,61.162,1.0,2014-07-12 11:15:31.650000+00:00,3.0
1405597773930,"90 km NNW of Yakutat, Alaska",reviewed,1,556,earthquake,6.0," Alaska",-140.3366,60.2995,10.0,2014-07-17 11:49:33.930000+00:00,5.0
1405599330400,"96 km NNW of Yakutat, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-140.3066,60.3623,16.1,2014-07-17 12:15:30.400000+00:00,0.0
1405661606130,"51 km E of Noatak, Alaska",reviewed,1,369,earthquake,4.9," Alaska",-161.7631,67.5929,13.5,2014-07-18 05:33:26.130000+00:00,0.0
1405822544154,"92 km NNW of Yakutat, Alaska",reviewed,1,385,earthquake,5.0," Alaska",-140.3079,60.3235,5.6,2014-07-20 02:15:44.154000+00:00,1.0
1406285646751,"43 km WNW of Elfin Cove, Alaska",reviewed,1,340,earthquake,4.7," Alaska",-137.0442,58.3219,10.0,2014-07-25 10:54:06.751000+00:00,5.0
1406287174818,"44 km W of Elfin Cove, Alaska",reviewed,1,327,earthquake,4.6," Alaska",-137.102,58.2313,1.8,2014-07-25 11:19:34.818000+00:00,0.0
1406407990444,"48 km WNW of Elfin Cove, Alaska",reviewed,1,222,earthquake,3.8," Alaska",-137.1393,58.2934,2.5,2014-07-26 20:53:10.444000+00:00,1.0
1406431857187,"47 km WNW of Elfin Cove, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-137.1178,58.3152,6.5,2014-07-27 03:30:57.187000+00:00,0.0
1407996254720,"58 km SE of Kokhanok, Alaska",reviewed,1,326,earthquake,4.6," Alaska",-154.0258,59.083,130.4,2014-08-14 06:04:14.720000+00:00,18.0
1408361068131,"40 km NNE of Chenega, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-147.7529,60.4014,8.1,2014-08-18 11:24:28.131000+00:00,4.0
1408443082438,"62 km ENE of Pedro Bay, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-153.091,60.0283,131.9,2014-08-19 10:11:22.438000+00:00,0.0
1408565558160,"152 km ESE of Attu Station, Alaska",reviewed,1,465,earthquake,5.5," Alaska",175.3783,52.5074,5.19,2014-08-20 20:12:38.160000+00:00,1.0
1408821795739,"32 km SSE of Denali National Park, Alaska",reviewed,0,12,earthquake,0.9," Alaska",-151.5329,63.2629,11.8,2014-08-23 19:23:15.739000+00:00,2.0
1409053241126,"6 km NNE of Ninilchik, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-151.6065,60.098,57.9,2014-08-26 11:40:41.126000+00:00,2.0
1409119820370,"147 km S of Cordova, Alaska",reviewed,1,400,earthquake,5.1," Alaska",-145.5944,59.2244,28.2,2014-08-27 06:10:20.370000+00:00,0.0
1409554269012,"15 km E of Minto, Alaska",reviewed,0,4,earthquake,0.5," Alaska",-149.0163,65.1644,9.7,2014-09-01 06:51:09.012000+00:00,5.0
1409555236205,"17 km E of Minto, Alaska",reviewed,0,1,earthquake,0.3," Alaska",-148.9771,65.1279,3.6,2014-09-01 07:07:16.205000+00:00,0.0
1410995434004,"31 km WNW of Skwentna, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-151.9076,62.1461,95.8,2014-09-17 23:10:34.004000+00:00,16.0
1411157293034,"61 km E of Port Alsworth, Alaska",reviewed,1,246,earthquake,4.0," Alaska",-153.2164,60.1614,153.1,2014-09-19 20:08:13.034000+00:00,1.0
1411543857077,"33 km NW of Valdez, Alaska",reviewed,1,330,earthquake,4.5," Alaska",-146.778,61.353,27.4,2014-09-24 07:30:57.077000+00:00,4.0
1411667477606,"22 km WSW of Skwentna, Alaska",reviewed,1,1181,earthquake,6.2," Alaska",-151.816,61.9449,108.9,2014-09-25 17:51:17.606000+00:00,1.0
1411789991652,"16 km S of Susitna North, Alaska",reviewed,1,467,earthquake,4.9," Alaska",-149.8199,62.0132,46.7,2014-09-27 03:53:11.652000+00:00,1.0
1412279410482,"23 km SSW of South Van Horn, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-147.922,64.6063,14.7,2014-10-02 19:50:10.482000+00:00,5.0
1413610325360,"25 km ESE of Clam Gulch, Alaska",reviewed,1,342,earthquake,4.5," Alaska",-150.9798,60.1385,65.3,2014-10-18 05:32:05.360000+00:00,15.0
1413851818333,"14 km E of Minto, Alaska",reviewed,1,426,earthquake,4.9," Alaska",-149.0413,65.1489,13.1,2014-10-21 00:36:58.333000+00:00,2.0
1413971456645,"16 km E of Minto, Alaska",reviewed,0,1,earthquake,0.3," Alaska",-149.0083,65.1275,10.0,2014-10-22 09:50:56.645000+00:00,1.0
1414081823968,"14 km E of Minto, Alaska",reviewed,1,453,earthquake,5.0," Alaska",-149.0523,65.1644,20.1,2014-10-23 16:30:23.968000+00:00,1.0
1414121499922,"10 km ENE of Silver Springs, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-145.131,62.0344,10.0,2014-10-24 03:31:39.922000+00:00,0.0
1414278273364,"20 km E of Minto, Alaska",reviewed,0,2,earthquake,0.4," Alaska",-148.9208,65.1559,10.0,2014-10-25 23:04:33.364000+00:00,1.0
1414608174092,"35 km W of Valdez, Alaska",reviewed,0,39,ice quake,1.6," Alaska",-147.0097,61.1539,0.0,2014-10-29 18:42:54.092000+00:00,3.0
1414912714194,"58 km E of Pedro Bay, Alaska",reviewed,1,223,earthquake,3.8," Alaska",-153.0687,59.8038,120.6,2014-11-02 07:18:34.194000+00:00,3.0
1415203431300,"32 km SSW of Covenant Life, Alaska",reviewed,1,397,earthquake,4.9," Alaska",-136.3071,59.1626,5.5,2014-11-05 16:03:51.300000+00:00,3.0
1415231131757,"30 km SSW of Covenant Life, Alaska",reviewed,1,215,earthquake,3.7," Alaska",-136.2889,59.1752,6.5,2014-11-05 23:45:31.757000+00:00,0.0
1415288815115,"52 km ENE of Pedro Bay, Alaska",reviewed,1,246,earthquake,4.0," Alaska",-153.288,60.0118,150.5,2014-11-06 15:46:55.115000+00:00,0.0
1416266825120,"48 km NE of Pedro Bay, Alaska",reviewed,0,199,earthquake,3.6," Alaska",-153.3864,60.0328,142.6,2014-11-17 23:27:05.120000+00:00,11.0
1416386683974,"5 km ENE of Fishhook, Alaska",reviewed,1,215,earthquake,3.7," Alaska",-149.1395,61.7707,34.7,2014-11-19 08:44:43.974000+00:00,1.0
1416655888088,"14 km WNW of Cantwell, Alaska",reviewed,0,168,earthquake,3.3," Alaska",-149.2092,63.4463,89.8,2014-11-22 11:31:28.088000+00:00,3.0
1416763963768,"5 km SSE of Soldotna, Alaska",reviewed,1,270,earthquake,4.1," Alaska",-151.0265,60.4423,68.8,2014-11-23 17:32:43.768000+00:00,1.0
1417234456182,"29 km NNE of Petersville, Alaska",reviewed,1,457,earthquake,5.1," Alaska",-150.4851,62.7236,97.1,2014-11-29 04:14:16.182000+00:00,5.0
1417295208761,"81 km NW of Eureka Roadhouse, Alaska",reviewed,1,346,earthquake,4.6," Alaska",-148.0581,62.5442,62.1,2014-11-29 21:06:48.761000+00:00,0.0
1417771375146,"73 km E of Adak, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-175.5648,51.8788,77.0,2014-12-05 09:22:55.146000+00:00,5.0
1417907225386,"13 km N of Houston, Alaska",reviewed,0,44,earthquake,1.7," Alaska",-149.7719,61.7458,46.5,2014-12-06 23:07:05.386000+00:00,1.0
1419075922613,"30 km WNW of Nikiski, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-151.8083,60.7958,80.9,2014-12-20 11:45:22.613000+00:00,13.0
1421376286870,"63 km SE of Nikolski, Alaska",reviewed,1,298,earthquake,4.4," Alaska",-168.1043,52.6047,10.0,2015-01-16 02:44:46.870000+00:00,26.0
1421556458080,"260 km W of Adak, Alaska",reviewed,1,465,earthquake,5.5," Alaska",179.578,51.9238,102.0,2015-01-18 04:47:38.080000+00:00,2.0
1422006289079,"23 km WNW of Ester, Alaska",reviewed,0,1,earthquake,0.3," Alaska",-148.4582,64.9447,19.6,2015-01-23 09:44:49.079000+00:00,5.0
1422789625640,"28 km E of Saint George, Alaska",reviewed,1,400,earthquake,5.1," Alaska",-169.0803,56.6399,10.0,2015-02-01 11:20:25.640000+00:00,9.0
1422812431740,"25 km ENE of Saint George, Alaska",reviewed,1,433,earthquake,5.3," Alaska",-169.1363,56.6568,10.0,2015-02-01 17:40:31.740000+00:00,0.0
1422947813890,"81 km SSE of Nikolski, Alaska",reviewed,1,465,earthquake,5.5," Alaska",-168.6035,52.2224,14.0,2015-02-03 07:16:53.890000+00:00,1.0
1423027465751,"70 km E of Chase, Alaska",reviewed,0,8,earthquake,0.7," Alaska",-148.7586,62.5695,52.8,2015-02-04 05:24:25.751000+00:00,0.0
1423175253724,"130 km SW of Akhiok, Alaska",reviewed,1,284,earthquake,4.3," Alaska",-155.8735,56.2437,33.7,2015-02-05 22:27:33.724000+00:00,1.0
1423442794929,"55 km SSE of Ugashik, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-157.0916,57.0413,5.3,2015-02-09 00:46:34.929000+00:00,3.0
1423761453428,"43 km ESE of Adak, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-176.0774,51.6944,26.6,2015-02-12 17:17:33.428000+00:00,3.0
1424293328556,"26 km N of Beluga, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-151.1361,61.3764,63.2,2015-02-18 21:02:08.556000+00:00,6.0
1424297707523,"43 km WNW of Elfin Cove, Alaska",reviewed,1,318,earthquake,4.5," Alaska",-137.0316,58.3366,3.4,2015-02-18 22:15:07.523000+00:00,0.0
1424943939410,"201 km SSE of Adak, Alaska",reviewed,1,449,earthquake,5.4," Alaska",-175.8006,50.1375,35.0,2015-02-26 09:45:39.410000+00:00,7.0
1425264080773,"71 km WNW of Ninilchik, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-152.866,60.2829,123.3,2015-03-02 02:41:20.773000+00:00,3.0
1425440345210,"36 km SE of Valdez, Alaska",reviewed,1,247,earthquake,4.0," Alaska",-145.8121,60.9311,14.9,2015-03-04 03:39:05.210000+00:00,2.0
1425542152010,"38 km ENE of Chase, Alaska",reviewed,1,325,earthquake,4.5," Alaska",-149.4608,62.6347,65.8,2015-03-05 07:55:52.010000+00:00,1.0
1425734303960,"198 km SSE of Atka, Alaska",reviewed,1,482,earthquake,5.6," Alaska",-173.29,50.5075,10.0,2015-03-07 13:18:23.960000+00:00,2.0
1425846228080,"49 km S of Nome, Alaska",reviewed,1,284,earthquake,4.3," Alaska",-165.265,64.06,19.3,2015-03-08 20:23:48.080000+00:00,1.0
1426189634230,"223 km S of False Pass, Alaska",reviewed,1,432,earthquake,5.3," Alaska",-162.9065,52.8652,10.0,2015-03-12 19:47:14.230000+00:00,3.0
1427245884138,"29 km NNW of Ninilchik, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-151.9319,60.2769,69.3,2015-03-25 01:11:24.138000+00:00,12.0
1427431804600,"27 km SE of Egegik, Alaska",reviewed,1,285,earthquake,4.3," Alaska",-157.0604,58.0296,14.0,2015-03-27 04:50:04.600000+00:00,2.0
1427980505532,"40 km SE of Pope-Vannoy Landing, Alaska",reviewed,1,285,earthquake,4.3," Alaska",-153.9154,59.3469,125.4,2015-04-02 13:15:05.532000+00:00,6.0
1429662256481,"19 km NNW of Fishhook, Alaska",reviewed,0,169,earthquake,3.3," Alaska",-149.4216,61.8947,38.6,2015-04-22 00:24:16.481000+00:00,19.0
1429801047750,"247 km ESE of Attu Station, Alaska",reviewed,1,385,earthquake,5.0," Alaska",176.3353,51.7501,31.0,2015-04-23 14:57:27.750000+00:00,1.0
1430562809688,"80 km SW of Tanana, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-153.4116,64.7221,8.1,2015-05-02 10:33:29.688000+00:00,8.0
1430946858806,"26 km W of Happy Valley, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-152.1982,59.9363,80.4,2015-05-06 21:14:18.806000+00:00,4.0
1431166549734,"44 km NNW of Valdez, Alaska",reviewed,1,249,earthquake,4.0," Alaska",-146.5732,61.5162,19.9,2015-05-09 10:15:49.734000+00:00,2.0
1431236857230,"56 km SW of Nikolski, Alaska",reviewed,0,121,earthquake,2.8," Alaska",-169.474,52.597,24.0,2015-05-10 05:47:37.230000+00:00,0.0
1431601437234,"275 km WSW of Adak, Alaska",reviewed,0,62,earthquake,2.0," Alaska",179.5623,51.1639,24.7,2015-05-14 11:03:57.234000+00:00,4.0
1432227404717,"17 km W of Mosquito Lake, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-136.398,59.5389,15.3,2015-05-21 16:56:44.717000+00:00,7.0
1432882809634,"117 km SSE of Ugashik, Alaska",reviewed,1,762,earthquake,6.8," Alaska",-156.4301,56.594,72.6,2015-05-29 07:00:09.634000+00:00,7.0
1432960806574,"121 km E of Chignik, Alaska",reviewed,1,369,earthquake,4.9," Alaska",-156.4606,56.4755,75.4,2015-05-30 04:40:06.574000+00:00,0.0
1433199151870,"119 km SW of Adak, Alaska",reviewed,1,400,earthquake,5.1," Alaska",-178.0391,51.259,35.0,2015-06-01 22:52:31.870000+00:00,2.0
1433402913833,"7 km E of McKinley Park, Alaska",reviewed,0,12,earthquake,0.9," Alaska",-148.7715,63.726,11.7,2015-06-04 07:28:33.833000+00:00,2.0
1433841979966,"111 km SSE of Ugashik, Alaska",reviewed,1,259,earthquake,4.1," Alaska",-156.4584,56.6484,70.9,2015-06-09 09:26:19.966000+00:00,5.0
